postcode,lats,longs
9715RC,53.2361391187281,6.57258438516157
9715RD,53.2364058681547,6.57226829041951
9715RE,53.2361762348583,6.57201713021447
9715RH,53.2364349934763,6.57182091330415
9715RK,53.2363048530377,6.57100605952115
9715RL,53.2365849762632,6.57124562471929
9715RM,53.2368754714805,6.57149748630678
9715RN,53.2371569483775,6.57191600553562
9715RP,53.2365622384295,6.57005729282592
9715RR,53.2370545980905,6.57047079901537
9715RS,53.2375445761704,6.5706456855022
9715RT,53.2367444201887,6.56948358427066
9715RV,53.2373559722119,6.56972806484352
9715RW,53.2371379756503,6.56922907740047
9715SB,53.2371544911887,6.56864283577708
9715SC,53.2376616154146,6.5677446394807
9715SE,53.2376304236354,6.56846556655553
9715SM,53.2366964322209,6.56859963602453
9715SN,53.2369962397788,6.56769553936294
9715SP,53.2370546399756,6.56776563396149
9715SR,53.2363800451627,6.56873953554277
9715ST,53.236344699299,6.56877127272962
9715SV,53.2363144070493,6.56876026489914
9715SW,53.2361726523861,6.56705956469381
9715SX,53.2359795525415,6.56843180664286
9715TA,53.2356390388828,6.57704088928239
9715TB,53.2358134271926,6.57664194880217
9715TC,53.2359310151169,6.57624111886674
9715TD,53.2360610522486,6.57581533746343
9715TE,53.2364190064443,6.57468388189212
9715TG,53.2367569769342,6.57353360159734
9715TH,53.2368804096039,6.57313352897736
9715TJ,53.2370113085678,6.57270219661125
9715TK,53.2371335669488,6.57231021232354
9715TL,53.2377243951308,6.57037647332492
9715TM,53.2378406165576,6.56997886597809
9715TN,53.2379681234241,6.56955560815702
9715TP,53.2383004594678,6.56897557860274
9715TR,53.2385458640352,6.56848712279833
9716AA,53.2287834544406,6.56035633734824
9716AB,53.2295105380655,6.56081242350395
9716AC,53.2300497685259,6.56120331254752
9716AD,53.2308305207761,6.56177484993966
9716AE,53.2315964814377,6.56228780178637
9716AG,53.232393855624,6.56273180040304
9716AH,53.2328989737463,6.56309714921173
9716AJ,53.2334436019422,6.56348925600348
9716AK,53.2347878899422,6.56448188280325
9716AL,53.2352277302791,6.56479225285628
9716AM,53.2355963636037,6.56504303774163
9716AN,53.2287390072095,6.55975036313655
9716AP,53.2292643493905,6.55888315622856
9716AR,53.2296498929372,6.5577344558848
9716AS,53.230279927302,6.55829872065461
9716AT,53.2290398355543,6.56002670706174
9716AV,53.2299757255357,6.5581253785781
9716BA,53.2296995229165,6.56045315548442
9716BB,53.2304960792405,6.56104198409322
9716BD,53.2310331195465,6.56140683996888
9716BE,53.2314384566501,6.56170113120362
9716BG,53.2319162911006,6.56198795831257
9716BH,53.2325407266401,6.56230893236009
9716BJ,53.2330290585553,6.56264521562486
9716BK,53.2336038097309,6.56302909409928
9716BL,53.2299235007013,6.56023753178116
9716BM,53.2306101028994,6.56072481544924
9716BN,53.2310621815835,6.56109340560452
9716BP,53.2313986433556,6.56133294746159
9716BR,53.2327342311973,6.56208072800315
9716BS,53.2331943720228,6.562401391186
9716CA,53.2299642595602,6.5596808979817
9716CB,53.2302241014861,6.55984561324036
9716CC,53.2308235587443,6.56032134711398
9716CD,53.2312253092295,6.56057934875058
9716CE,53.2315995644431,6.5608480696465
9716CG,53.23004574653,6.55919807195245
9716CH,53.2303917424117,6.55941689040866
9716CJ,53.2310736290231,6.56010554821055
9716CK,53.2315335795538,6.56040283300527
9716CL,53.2318542956092,6.56061828682808
9716CM,53.2305758420321,6.56019209716644
9716CN,53.2302773586308,6.56047983622033
9716CP,53.231157958473,6.55955392512759
9716CR,53.2315519810727,6.5598357076603
9716CS,53.2319666681044,6.56008988295066
9716CT,53.2311759356486,6.5591872348859
9716CV,53.2316427796781,6.55948155053713
9716CW,53.231992773699,6.55969410988245
9716CX,53.230509518636,6.55871457491921
9716EA,53.2311779187449,6.55855242560629
9716EB,53.2320331185706,6.55915928007263
9716ED,53.2334152765718,6.55999497555193
9716EE,53.2337906741102,6.5602438304676
9716EG,53.2341817465806,6.56048703708133
9716EH,53.2345083150777,6.56067441530666
9716EJ,53.2343430045432,6.55996105395497
9716EK,53.2322942326175,6.56169299716864
9716EL,53.2325498579584,6.56092874811971
9716EM,53.2327160357475,6.56037117678648
9716EN,53.2328824674911,6.55981915113457
9716EP,53.2320316270993,6.56132674803466
9716ER,53.2321795736178,6.56074988596369
9716ES,53.2322954683789,6.56029264753401
9716ET,53.2324121723542,6.55983529758453
9716EV,53.2324951947681,6.55949281832266
9716GA,53.2329909088002,6.56161368175194
9716GB,53.2334269873578,6.5619224660245
9716GC,53.2348798682735,6.5629141864673
9716GD,53.2331414234857,6.56140869708161
9716GG,53.2338572573738,6.56204172295555
9716GH,53.2349245377343,6.56263020987569
9716GJ,53.2332540159228,6.56081108220053
9716GK,53.2338170625766,6.56121123247241
9716GN,53.2333709236524,6.56057397446891
9716GP,53.2338721274189,6.56091350782224
9716GR,53.2343374020616,6.56115640257445
9716GS,53.2344295289494,6.56283504853598
9716GT,53.2346720923343,6.56162674143407
9716GV,53.2348706924594,6.56061908754765
9716GW,53.2340171945328,6.56360984958614
9716GX,53.2345049396058,6.56379174167602
9716GZ,53.2346498283207,6.56041969698222
9716HA,53.2349605786823,6.56403749933457
9716HB,53.2355704972424,6.5644575158721
9716HC,53.2350821740086,6.56375304069028
9716HD,53.2356841598474,6.56417816055798
9716HE,53.2356824519364,6.5634875702406
9716HG,53.2357765991655,6.56296547100019
9716HH,53.2354727906395,6.56219930969737
9716HJ,53.2360150598307,6.56250044024137
9716HK,53.2355841197131,6.56177007496256
9716HL,53.2360846182071,6.56219510033969
9716HM,53.2349972701007,6.5624899475544
9716HN,53.2347348572869,6.56285988033025
9716HP,53.2349782063606,6.56158648080646
9716HR,53.2352988216362,6.56123733470033
9716HS,53.2361719869156,6.56173550423063
9716HT,53.2351071925022,6.56083106963268
9716HV,53.235780807521,6.56113128546257
9716HW,53.2363988832058,6.56154317657585
9716HX,53.2359500912352,6.56082740329292
9716JA,53.2352699690806,6.56021523316597
9716JB,53.235736494111,6.56046496190661
9716JC,53.2363007662291,6.56071846584651
9716JE,53.2365854157425,6.5601332588597
9716JG,53.2360179154038,6.56433600386514
9716JH,53.2363792756922,6.56267349344847
9716JJ,53.2367970113661,6.56129873073436
9716JK,53.2385634498391,6.56485250360604
9716JL,53.2395601943005,6.56289035971544
9716JM,53.2391536209089,6.56334528241962
9716JN,53.2396891431055,6.56121792051124
9716JP,53.2386801039414,6.56315199215557
9716JR,53.2390110518908,6.56142104550114
9716JS,53.2386125995326,6.56207098351756
9716JT,53.238745583132,6.56048988773448
9716JV,53.2405156997465,6.55897757218672
9716KA,53.2373893731429,6.56021126198912
9716KB,53.2372395864953,6.56095584713575
9716KC,53.2370452714212,6.56193935211966
9716KD,53.236860599373,6.56286938265317
9716KE,53.2366548851417,6.56377644314097
9716KG,53.2369895128289,6.56440458623736
9716KH,53.2369769323103,6.56297471804214
9716KJ,53.2373057651913,6.56280038039571
9716KK,53.2376576797779,6.56108745584933
9716KL,53.2378525229305,6.5600422830857
9716KM,53.2363404069318,6.56486253117734
9716KP,53.2365373910209,6.56424830021074
9716KR,53.2365592898432,6.56503520609244
9716KS,53.2366948382808,6.56556080900751
9717AA,53.2196119598182,6.54883996338919
9717AB,53.2195661798563,6.54677557214851
9717AC,53.2194836605397,6.54905373181477
9717AD,53.225449140341,6.5505335255989
9717AE,53.2251379971396,6.54982150780967
9717AG,53.223293625674,6.54687606385424
9717AH,53.2229070899709,6.54624880502364
9717AJ,53.2225598042609,6.54570097343212
9717AK,53.2222017263915,6.5451230124276
9717AL,53.2205925431628,6.54595931502281
9717AM,53.2216937556457,6.54535038733966
9717AN,53.2201956332033,6.54556685983764
9717AP,53.2215659530631,6.5451114463032
9717AR,53.2202187763977,6.54682996593036
9717AS,53.2200628115743,6.54711395936095
9717AT,53.220938120884,6.55022629502685
9717AV,53.2206597105798,6.54880383719411
9717AW,53.220719948187,6.55020329666785
9717AX,53.220451429932,6.54884155291074
9717AZ,53.2202850803255,6.54458664261213
9717BA,53.2199625789343,6.54838255377432
9717BB,53.2208584398739,6.54799130934755
9717BC,53.2220764645132,6.54781555211525
9717BD,53.223017432705,6.5480801080172
9717BE,53.2237977806009,6.54847089892084
9717BG,53.2242184928543,6.54873716737167
9717BH,53.2199178334793,6.54777376428631
9717BJ,53.2220387189304,6.54730103110713
9717BK,53.2229646393507,6.54741993462133
9717BL,53.223343990869,6.54760997043118
9717BM,53.2205753735641,6.55186758497561
9717BN,53.2215298018091,6.55106303114941
9717BP,53.2227251980006,6.55033818650534
9717BR,53.2237822100595,6.54970274677848
9717BS,53.2247397879511,6.54932062416838
9717BT,53.221312212104,6.55080625349211
9717BV,53.22229658029,6.55021281401648
9717BW,53.2232970616294,6.54959641548601
9717BX,53.2239056486296,6.54918088002618
9717BZ,53.2242645484041,6.54900111626655
9717CA,53.2206523979919,6.55206767920877
9717CB,53.2202902036697,6.55293173098379
9717CC,53.2212972884032,6.55246373088361
9717CD,53.2227625532835,6.55261118717904
9717CE,53.221835640562,6.55107425887962
9717CG,53.2216225210764,6.54949699508631
9717CH,53.2214121356202,6.54846538196368
9717CJ,53.2215098853754,6.55106411106557
9717CK,53.2212485549571,6.54979268856284
9717CL,53.2210599894793,6.5487402529857
9717CM,53.2211772678143,6.54679775771003
9717CN,53.2209906219344,6.5457981607475
9717CP,53.220799651922,6.545145193503
9717CR,53.2205891689895,6.5466431201288
9717CS,53.2203995790564,6.545470695182
9717CT,53.2205354110406,6.54478341107766
9717EA,53.2222962953543,6.54949721400675
9717EB,53.2221028134944,6.54848897287048
9717EC,53.2217513933979,6.54671807506756
9717ED,53.2215637728566,6.54569393379671
9717EE,53.222141375537,6.5497792217285
9717EG,53.2219504398597,6.54881767208453
9717EH,53.2216766223982,6.54732197952221
9717EJ,53.2214426301184,6.54605529344013
9717EK,53.2211743448674,6.54461060625293
9717EL,53.2227329149326,6.54916458847377
9717EM,53.2223560557467,6.54719455877903
9717EN,53.2220906677667,6.54579491421859
9717EP,53.2225119288448,6.54900232951905
9717ER,53.2221379413819,6.54703289069077
9717ES,53.221923197414,6.54591511132357
9717ET,53.2234042773903,6.5488947709288
9717EV,53.2230880394484,6.54887931548355
9717EW,53.2233174353574,6.54857031658522
9717GA,53.2224417820517,6.55160101526202
9717GB,53.222297306557,6.55190603739174
9717GC,53.222188440605,6.55107897443732
9717GD,53.2233437679517,6.55279903710226
9717GE,53.2229919344195,6.5516685661177
9717GG,53.2230070296381,6.55242786620504
9717GH,53.2227475812742,6.55134259592151
9717GJ,53.2240301172538,6.55236763068991
9717GK,53.2235457159845,6.55245352310764
9717GL,53.2242737341964,6.55199576907081
9717GM,53.2234013887396,6.55154495756225
9717GN,53.2233113311532,6.55170418127226
9717GP,53.2238448376251,6.55158052341573
9717GR,53.2238377192622,6.55211358752711
9717GS,53.2236237159737,6.55116327799099
9717GT,53.22420947914,6.55126850479265
9717GV,53.2241195718674,6.55143379989558
9717HA,53.2242161300822,6.55315004880427
9717HB,53.2250442305437,6.55225918364597
9717HC,53.2256896563903,6.55145288508969
9717HD,53.2259935362933,6.5511520294918
9717HE,53.2241797480455,6.552824711996
9717HG,53.2254002270457,6.55142621842617
9717HH,53.2263475362746,6.55572402616413
9717HJ,53.2260497435402,6.55410402939401
9717HK,53.2252903956471,6.5538176957099
9717HL,53.2240173586174,6.55401981318239
9717HM,53.2259421051888,6.55361429543638
9717HN,53.2261976487343,6.55346253664525
9717HP,53.225765873326,6.55238606001149
9717HR,53.2260922456561,6.5535820521808
9717HS,53.2256077013167,6.55244985772434
9717HT,53.2265762034369,6.55459639693133
9717HV,53.2265243315794,6.55383500442987
9717HW,53.2274691501527,6.55326590240558
9717JA,53.2284276662276,6.5582025738048
9717JB,53.2279467596546,6.55661551800024
9717JC,53.227550293863,6.55548106960692
9717JD,53.2272731533763,6.55449546302402
9717JE,53.2270845174811,6.55349036219454
9717JG,53.226812402681,6.55279856861236
9717JH,53.228413995584,6.55869709308046
9717JJ,53.2280783607123,6.5578981976762
9717JK,53.2277801900691,6.55694146614839
9717JL,53.2275828797526,6.5562182236914
9717JM,53.2272443062666,6.55504840634532
9717JN,53.2270559199607,6.55435485877188
9717JP,53.2268358748438,6.55352419599612
9717JR,53.2265976840292,6.55267928425854
9717JS,53.2262699595874,6.55167576783776
9717JT,53.227016975398,6.55648435428584
9717JV,53.2279210358398,6.555264516923
9717JW,53.2269026761729,6.55600739054658
9717JX,53.2277828710922,6.55490810623379
9717KA,53.22857292563,6.55659000134011
9717KB,53.2283881349399,6.5557813212689
9717KC,53.2282349065146,6.55509374434591
9717KD,53.2283846868152,6.5564543956949
9717KE,53.2281981068542,6.55559875660985
9717KG,53.2290949794001,6.55682166323291
9717KH,53.2289530575771,6.55725172877815
9717KJ,53.2278364932478,6.55818799124387
9717KK,53.2278189213608,6.55928028232361
9717KL,53.2272164304091,6.5579732753126
9717KM,53.2267358833414,6.55726509638598
9717KN,53.2280127073722,6.55966459671765
9717KP,53.2287412119836,6.55905995516638
9717KR,53.2291841665665,6.55764223313539
9717KS,53.2290098614478,6.55588274768388
9717KT,53.2236509289666,6.55072082555187
9717KV,53.2231916342541,6.55080233217096
9717KW,53.2238828758229,6.55036125109414
9717KX,53.2274480748442,6.55727075537582
9717KZ,53.2276845596342,6.55708975225258
9717LA,53.2247659261413,6.55140383581452
9717LB,53.2245862063234,6.55057432705341
9717LC,53.2244099428262,6.54983176458975
9717LD,53.2245985210909,6.55148716775666
9717LE,53.2244271392377,6.55070520298473
9717LG,53.2242013229008,6.5498017054527
9717LH,53.2251614764654,6.55085176769748
9717LJ,53.2249344942838,6.54993761167495
9717LK,53.2250443275382,6.5511833413851
9717LL,53.2248299438921,6.55029114790861
9717LM,53.2246709536304,6.54960703107771
9717LN,53.2257446493664,6.55183823521365
9717LP,53.226019039578,6.55203241573715
9717LR,53.2244479701674,6.5538220348092
9717LS,53.2252365255157,6.55286845306774
9717LT,53.2244447628332,6.55353383699689
9717LV,53.2251266464892,6.55273870997896
9717LW,53.2248935265836,6.55362943563765
9717MA,53.2200582080018,6.55153650484888
9717MB,53.21997075669,6.55095696512744
9717MC,53.2199340922268,6.55039295809837
9717MD,53.2198771687794,6.54981679399045
9717ME,53.2203567840309,6.55033384141454
9717MG,53.2198923391755,6.54913166128442
9717NA,53.2255767872697,6.55328380004886
9717NB,53.2251623406866,6.55349646328243
9717NC,53.225576675437,6.55300491057101
9718AA,53.2145580506565,6.55495367245419
9718AB,53.2143044486673,6.55363667089071
9718AC,53.214896802358,6.55679417404203
9718AD,53.214260315176,6.55906127042802
9718AE,53.2161865590074,6.55904978711455
9718AG,53.2154587982852,6.55905045838594
9718AH,53.2157791785676,6.55892806965043
9718AJ,53.2161007798612,6.55834244354522
9718AK,53.2153552397066,6.55857817294529
9718AL,53.2161950370392,6.55855817013653
9718AM,53.215531775417,6.55875550613188
9718AN,53.2160926771583,6.55788882551823
9718AP,53.2157436901618,6.5578148053319
9718AR,53.2153097809543,6.55754227808111
9718AS,53.2150159247361,6.5579731026938
9718AT,53.2154348761272,6.55641655665645
9718AV,53.2149324323954,6.55612819281488
9718AW,53.214525191721,6.55576153706314
9718AX,53.2152901200869,6.55543351370378
9718AZ,53.2150281928434,6.55543051725369
9718BA,53.2143976129514,6.55507777389434
9718BB,53.21452559434,6.55394504235112
9718BC,53.2148678914551,6.55410813277347
9718BD,53.2157445987718,6.5560855946652
9718BE,53.2155123881233,6.55514570207692
9718BG,53.2152294996903,6.55437994633686
9718BH,53.2148063832268,6.55315526317245
9718BJ,53.2172395906079,6.55893699576103
9718BK,53.2180704082547,6.55838266853123
9718BL,53.2184526272508,6.55776991388718
9718BM,53.2188081096107,6.55722904074108
9718BN,53.2174165289094,6.55863338655748
9718BP,53.2190110861299,6.55669061023138
9718BR,53.2170054700479,6.55818555103831
9718BS,53.2178525169036,6.55759992902665
9718BT,53.2170678893011,6.55783059071591
9718BV,53.2176359540287,6.557452406342
9718BW,53.2168725034203,6.558697327693
9718BX,53.2179842748201,6.55806694791833
9718BZ,53.2172438665874,6.55837802262974
9718CA,53.2168645507847,6.55735572248921
9718CB,53.2173105155415,6.5570653440713
9718CC,53.2175999030726,6.55697512716798
9718CD,53.2178935526854,6.55671116032325
9718CE,53.2181521613875,6.55650592425854
9718CG,53.2185822922437,6.55629740578869
9718CH,53.2186609723322,6.55626190896799
9718CJ,53.218856824342,6.5562474118481
9718CK,53.2166002779472,6.55714488475979
9718CL,53.2170092160534,6.55689345363417
9718CM,53.2176762460223,6.5564383578303
9718CN,53.2188012204763,6.55587453558873
9718CP,53.2166317809295,6.55823803501659
9718CR,53.2165039422835,6.55858848166108
9718CS,53.2164845378856,6.55654553221926
9718CT,53.2160812257729,6.55601686364015
9718CV,53.2157002018702,6.55445799428474
9718CW,53.2153210346256,6.55278689679647
9718CX,53.2148392059837,6.55089866490702
9718DA,53.2141535178588,6.55699733429468
9718DB,53.2141250265476,6.55800450782439
9718DC,53.2140863462956,6.55801148534101
9718DD,53.2140547655027,6.55798834686267
9718DE,53.2136122967526,6.55838706805681
9718DG,53.2136174655887,6.55831666507517
9718DH,53.213529920284,6.55827757397784
9718DJ,53.2137313339728,6.55789952241054
9718DK,53.2137147923717,6.55684377065327
9718DL,53.2136779174398,6.55696560326777
9718DM,53.2136469243368,6.55711121308824
9718EA,53.2166722622506,6.55573303121345
9718EB,53.2168910315863,6.55636473629681
9718EC,53.216257040532,6.55585450137724
9718ED,53.2162317956113,6.55495601757329
9718EE,53.2160310480733,6.55403919979407
9718EG,53.2156434754062,6.55254825224857
9718EH,53.2151807923884,6.55083729969095
9718EJ,53.216040883161,6.55490362191169
9718EK,53.2157743727808,6.55361343631166
9718EL,53.2153645195362,6.55199655835234
9718EM,53.2149992568719,6.55064157584789
9718EN,53.2161210510485,6.55288087249134
9718EP,53.2181225937714,6.55516428562936
9718ER,53.2186949673393,6.55546870579356
9718ES,53.2176737124649,6.55478766933263
9718GA,53.2167847275599,6.55499046455715
9718GB,53.2166004694983,6.55436885157271
9718GC,53.2163683459361,6.55349195324328
9718GD,53.2160470037741,6.55226761728839
9718GE,53.2159274945852,6.55177454817193
9718GG,53.2156466206447,6.550819531151
9718GH,53.21543272045,6.55002269697962
9718GJ,53.2166071924968,6.55526535401207
9718GK,53.2164973445687,6.55471858696385
9718GL,53.2163135677426,6.55402005897346
9718GM,53.2162055211882,6.55361149685069
9718GN,53.215803106886,6.55214465096535
9718GP,53.2155400424159,6.55112816671994
9718GR,53.2152836097053,6.55018431068272
9718HA,53.217152193989,6.5541244394943
9718HB,53.2169813828682,6.55343127739127
9718HC,53.2167099787727,6.55231845705012
9718HD,53.2160860559638,6.54984117449842
9718HE,53.2158998640578,6.54906840305539
9718HG,53.2169705335176,6.55433583670263
9718HH,53.2168781510861,6.55382383902727
9718HJ,53.2167670171527,6.55343110124332
9718HK,53.2166924481967,6.55307638789931
9718HL,53.2164377390283,6.55211156804566
9718HM,53.2161792168006,6.55102666691383
9718HN,53.2157924534,6.54957288636931
9718HP,53.2161497688227,6.55153003816995
9718HR,53.2159798374892,6.55095327111008
9718HS,53.2162732790341,6.55045949743487
9718HT,53.2165759857697,6.55124191894089
9718HV,53.2175843456779,6.55378221266726
9718HW,53.2173605140422,6.55287267215088
9718HX,53.217461153829,6.5538221993921
9718HZ,53.2172222196704,6.55280076160403
9718JA,53.2185677624743,6.55646714709226
9718JB,53.2183610315162,6.55695527250909
9718JC,53.2183881993346,6.55422985345886
9718JD,53.2180287823039,6.55348907589189
9718JE,53.2178392931726,6.55278378970652
9718JG,53.2176366162391,6.55193143922273
9718JH,53.2174287205556,6.55104302445826
9718JJ,53.2173905096587,6.55075495820676
9718JK,53.217195532126,6.55011057529288
9718JL,53.2170013976933,6.54925577654516
9718JM,53.2167912901885,6.54851509160957
9718JN,53.2166222857914,6.54787096552974
9718JP,53.2179113050961,6.55415087576287
9718JR,53.2177092704895,6.55329932155024
9718JS,53.2173933711057,6.55190031111002
9718JT,53.2169986412321,6.55031649008648
9718JV,53.21663822697,6.54903358637021
9718JW,53.2164738099981,6.54833483954027
9718JX,53.2163992899577,6.54795468125216
9718JZ,53.2184315734083,6.5531285886378
9718KA,53.2188075037014,6.55410801961088
9718KB,53.2190826778325,6.55170943549397
9718KC,53.2189422617816,6.54981759159694
9718KD,53.2192124781145,6.55220438705515
9718KE,53.2185277146866,6.55140785558431
9718KG,53.2183527936439,6.55085478576142
9718KH,53.2162910599607,6.55300214184046
9718KJ,53.2171392726816,6.55240768932918
9718KK,53.2184199433066,6.55142500233833
9718KL,53.2164220476392,6.55261694330612
9718KM,53.2171417491754,6.55203472524952
9718KN,53.2182925358894,6.5512150447401
9718KP,53.2169838950945,6.5506219751482
9718KR,53.2176991695524,6.55001722705514
9718KS,53.2180885819638,6.54962939800422
9718KT,53.2165298734038,6.55056964472443
9718KV,53.2179034881014,6.54936894999739
9718KW,53.2184976854467,6.54882811342343
9718KX,53.2187963821372,6.54851387622714
9718KZ,53.2187291572559,6.54850459297593
9718LA,53.2186434793993,6.55036237654938
9718LB,53.2184511556871,6.54964183052152
9718LC,53.2183899436836,6.55015007061453
9718LD,53.2184115193848,6.55198779233779
9718LE,53.2180604103237,6.5505958479249
9718LG,53.2162328716286,6.54608771013349
9718LH,53.2177407746693,6.54924488604092
9718LJ,53.2173125488128,6.54789052104755
9718LK,53.2170560296199,6.54727584299783
9718LL,53.2181295452838,6.55168056257661
9718LM,53.2176473219758,6.54976773915497
9718LN,53.2169978879145,6.54767517897635
9718LP,53.217219475817,6.54880841277069
9718LR,53.2171580392832,6.54851562223726
9718LS,53.216024282524,6.54654648882127
9718MA,53.217923386028,6.54594371313836
9718MB,53.218178722661,6.54682331987964
9718MC,53.2179187020684,6.54723225351459
9718MD,53.2175668517759,6.54741059668983
9718ME,53.2176037483359,6.54670562045874
9718MG,53.2176532359411,6.54609830541593
9718MH,53.2177650620288,6.54824973025043
9718MJ,53.218311903998,6.54780532279114
9718MK,53.218277622104,6.54824542786041
9718ML,53.2185856969988,6.54409393401003
9718MN,53.2195567753063,6.54319363744556
9718MP,53.2199871559683,6.54316931623306
9718MR,53.2196210332175,6.54364061873582
9718MS,53.2192815388486,6.54417558099508
9718MT,53.2189940229572,6.54479356496618
9718MV,53.2187761537772,6.54551615531212
9718MX,53.2186773331092,6.54644059378671
9718MZ,53.2186469322476,6.54502322141434
9718NA,53.2155427532733,6.54918114349209
9718NB,53.2164480855988,6.54763242621982
9718NC,53.2171184914339,6.54646434096795
9718ND,53.2180809862153,6.54474798707155
9718NE,53.219624990338,6.54225603482846
9718NG,53.2154239397916,6.54845976717523
9718NH,53.2167853249226,6.54603068394147
9718NJ,53.217139132095,6.54544351281125
9718NK,53.2174502033487,6.54492436008106
9718NS,53.2178820589015,6.54406908641459
9718NT,53.2177867210327,6.54415863765559
9718NV,53.2187421117348,6.54260675982089
9718NW,53.2193720906745,6.54166771615676
9718NX,53.217364747717,6.54453571857958
9718PA,53.2188515141603,6.5412989524728
9718PB,53.2187144587864,6.54137145678723
9718PC,53.2191455571947,6.54098254634302
9718PD,53.21913389464,6.54122894985381
9718PE,53.2199673911225,6.54233029392149
9718PG,53.2201197634276,6.54193130285671
9718PH,53.2149707773447,6.54630859125305
9718PJ,53.2164159728145,6.54503364265252
9718PK,53.216844169276,6.54470098752523
9718PL,53.217094185735,6.54446111672072
9718PN,53.2146176299327,6.54578218425813
9718PP,53.215238053253,6.54525620407283
9718PR,53.2162699143747,6.54443371594464
9718PS,53.2165680073489,6.54418547947872
9718PT,53.2170162916172,6.54384733625643
9718PV,53.2179145839855,6.54317827757191
9718PW,53.2178150415192,6.54324509698019
9718RA,53.2184525414517,6.5422662785224
9718RB,53.2181913939986,6.54137983664722
9718RC,53.2182412037366,6.54229680585083
9718RD,53.2180008851183,6.54153658134564
9718RE,53.2162349180606,6.54374682858315
9718RG,53.2168286991264,6.5432327168041
9718RH,53.2178612218118,6.54241872609993
9718RJ,53.2161061261682,6.543293231694
9718RK,53.2166255947008,6.54291729290941
9718RL,53.2175678982594,6.54216955808279
9718RM,53.2179910302896,6.54186434419357
9718RN,53.2171711911191,6.54267669784241
9718RP,53.2170119920418,6.5427927246021
9718RR,53.2158945125186,6.54275249066285
9718RS,53.2162885367374,6.5424645757648
9718RT,53.2168475555193,6.54201208650166
9718RV,53.2174154655361,6.54159635669415
9718RW,53.2176176457579,6.5413834597165
9718RX,53.2182431437592,6.54090322377107
9718RZ,53.2162792227765,6.54192908489553
9718SB,53.2159309208103,6.54435001240804
9718SC,53.2156197328885,6.54330225193721
9718SE,53.2147007694432,6.54239583483992
9718SG,53.215435923829,6.54401521352187
9718SH,53.2149666644953,6.54293880301706
9718SJ,53.2145982974902,6.54316610493812
9718SK,53.2150043173958,6.54485178682353
9718SL,53.2152747310722,6.54463596434818
9718SM,53.2149110284795,6.54447321709864
9718SN,53.2151841924947,6.54425017848223
9718SP,53.2148149850421,6.5440127354861
9718SR,53.2150818681423,6.54379374488457
9718ST,53.214711327065,6.5436333538459
9718SV,53.2149847077279,6.54341199347548
9718TA,53.2147922031613,6.54820546192496
9718TB,53.2148805660402,6.54727586206735
9718TC,53.2142923936665,6.54617540825568
9718TD,53.2141202830864,6.54520757730183
9718TE,53.2141564618399,6.53872895038486
9718TG,53.2141026660626,6.54709142223748
9718TH,53.2143067263034,6.54271794229819
9718TJ,53.2144322667145,6.54429606493305
9718TK,53.2144077561201,6.54424004697319
9718TL,53.2139487687172,6.54308669563027
9718TM,53.213908650242,6.54308541826089
9718TN,53.2138628790157,6.54311189749547
9718TP,53.2138236539049,6.54314139324936
9718TR,53.2137864744841,6.54314509626685
9721AA,53.2034280022319,6.57489318915112
9721AB,53.2004969746943,6.57784416638809
9721AC,53.199908772684,6.57834437927562
9721AD,53.1995163244116,6.57884032207699
9721AE,53.1991966653687,6.57910201074715
9721AG,53.1986593829654,6.57939996826401
9721AH,53.1978456043887,6.57994119276231
9721AJ,53.1971350205098,6.58040117344925
9721AK,53.19644819989,6.58071162455999
9721AL,53.1960187652918,6.58094047576379
9721AM,53.1952441066736,6.58136539172234
9721AN,53.1933288785249,6.58170856405231
9721AP,53.1917527650278,6.58306787037514
9721AR,53.190463096433,6.58320290704987
9721AS,53.1893125588414,6.58385235706282
9721AT,53.2013846220533,6.57501021233628
9721BA,53.2003531881644,6.57702013955558
9721BB,53.2001743195497,6.57541436995427
9721BC,53.1999363139835,6.5744705411814
9721BD,53.2001652949283,6.57748105684218
9721BE,53.1999940271909,6.57673827991475
9721BG,53.1998375098539,6.57461079478873
9721BH,53.2001321616713,6.57339271355889
9721BJ,53.2004578889194,6.57675243496424
9721BK,53.1994109223347,6.57357281479922
9721BL,53.1993765451233,6.5746089707901
9721BM,53.1988355103713,6.57493531340403
9721BN,53.198336341739,6.57523420103515
9721BP,53.1995620747993,6.57491006641724
9721BR,53.1991009014376,6.57517346948153
9721BS,53.1984691058094,6.57555804982997
9721BT,53.1994561321411,6.57735644910939
9721BV,53.1990531624436,6.57656901148195
9721BW,53.2009176296431,6.57318231838482
9721BX,53.2021368418894,6.57204950648986
9721CA,53.1988754271558,6.57842409665997
9721CB,53.1983334345937,6.57632105554393
9721CC,53.1980207778502,6.57512337513278
9721CD,53.1976833579722,6.57186639281974
9721CE,53.1976374892882,6.57123697488194
9721CG,53.19760337148,6.57066774008489
9721CH,53.1986296285751,6.57870346484357
9721CJ,53.1983484727711,6.57763587260391
9721CK,53.1980470822241,6.57646070477754
9721CL,53.197221812198,6.57180935015556
9721CM,53.1968863630766,6.56617257967558
9721CN,53.1978898086976,6.57770123493924
9721CP,53.197408931163,6.57775499506208
9721CR,53.1971931772492,6.57716847076319
9721CS,53.1976536698696,6.57677885300092
